rowid,kepid,kepoi_name,kepler_name,koi_disposition,koi_vet_stat,koi_vet_date,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_disp_prov,koi_comment,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_time0,koi_time0_err1,koi_time0_err2,koi_eccen,koi_eccen_err1,koi_eccen_err2,koi_longp,koi_longp_err1,koi_longp_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_ingress,koi_ingress_err1,koi_ingress_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_srho,koi_srho_err1,koi_srho_err2,koi_fittype,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_incl,koi_incl_err1,koi_incl_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_limbdark_mod,koi_ldm_coeff4,koi_ldm_coeff3,koi_ldm_coeff2,koi_ldm_coeff1,koi_parm_prov,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_tce_plnt_num,koi_tce_delivname,koi_quarters,koi_bin_oedp_sig,koi_trans_mod,koi_model_dof,koi_model_chisq,koi_datalink_dvr,koi_datalink_dvs,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_sage,koi_sage_err1,koi_sage_err2,koi_sparprov,ra,dec,koi_kepmag,koi_gmag,koi_rmag,koi_imag,koi_zmag,koi_jmag,koi_hmag,koi_kmag,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sra_err,koi_fwm_sdec,koi_fwm_sdec_err,koi_fwm_srao,koi_fwm_srao_err,koi_fwm_sdeco,koi_fwm_sdeco_err,koi_fwm_prao,koi_fwm_prao_err,koi_fwm_pdeco,koi_fwm_pdeco_err,koi_dicco_mra,koi_dicco_mra_err,koi_dicco_mdec,koi_dicco_mdec_err,koi_dicco_msky,koi_dicco_msky_err,koi_dikco_mra,koi_dikco_mra_err,koi_dikco_mdec,koi_dikco_mdec_err,koi_dikco_msky,koi_dikco_msky_err
2794,5551672,K03119.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.013,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,2.184437698,6.441e-06,-6.441e-06,133.67492,0.00291,-0.00291,2454966.675,0.00291,-0.00291,0.0,,,,,,0.035,0.447,-0.035,1.0422,0.0793,-0.0793,,,,1546.8,98.3,-98.3,0.034479,0.002771,-0.001108,18.01965,3.5549,-8.83472,LS+MCMC,0.94,0.15,-0.11,0.0204,,,89.88,,,529.0,,,18.41,8.36,-4.99,16.56,3.3,-3.3,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.4085,0.3004,q1_q17_dr25_koi,3.6908681,16.269663,19.7,1,351.0,1.0,q1_q17_dr25_tce,00000111100111111000000000000000,0.8498,Mandel and Agol (2002 ApJ 580 171),,,005/005551/005551672/dv/kplr005551672-20160209194854_dvr.pdf,005/005551/005551672/dv/kplr005551672-001-20160209194854_dvs.pdf,3421.0,67.0,-51.0,5.014,0.045,-0.045,-0.34,0.15,-0.1,0.25,0.04,-0.03,0.236,0.052,-0.032,,,,q1_q17_dr25_stellar,296.58719,40.722988,16.946,18.695,17.254,16.196,15.684,14.377,13.838,13.539,,19.772452,1.8e-05,40.72251,0.00016,-1.15,0.75,-1.73,0.59,0.0001,0.0012,,,0.21,0.14,0.38,0.19,0.44,0.2,-0.88,0.22,-1.56,0.19,1.8,0.2
2878,5688790,K03144.01,Kepler-1439 b,CONFIRMED,Done,2018-08-16,CANDIDATE,0.858,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,8.07394097,4.848e-05,-4.848e-05,540.04161,0.00487,-0.00487,2455373.042,0.00487,-0.00487,0.0,,,,,,0.928,0.011,-0.645,2.455,0.111,-0.111,,,,1056.0,77.7,-77.7,0.03663,0.001603,-0.007953,0.46114,7.99407,-0.0039,LS+MCMC,1.59,0.2,-0.19,0.0594,,,85.44,,,420.0,,,7.33,2.67,-2.18,11.67,5.8,-5.8,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.4418,0.2405,q1_q17_dr25_koi,3.6254547,11.735358,16.0,1,51.0,1.0,q1_q17_dr25_tce,00000100000101110000000000000000,0.8088,Mandel and Agol (2002 ApJ 580 171),,,005/005688/005688790/dv/kplr005688790-20160209194854_dvr.pdf,005/005688/005688790/dv/kplr005688790-001-20160209194854_dvs.pdf,3675.0,73.0,-82.0,4.869,0.049,-0.055,-0.32,0.15,-0.15,0.398,0.049,-0.049,0.428,0.042,-0.063,,,,q1_q17_dr25_stellar,285.73981,40.980049,16.109,17.81,16.426,15.38,14.858,13.577,12.953,12.744,0.023,19.049275,2.8e-05,40.98013,0.00028,-1.9,1.1,0.28,1.0,0.0015,0.0012,-0.0009,0.0011,-0.45,0.25,-0.38,0.36,0.59,0.27,-0.83,0.3,-1.06,0.33,1.34,0.39
3044,6444896,K03138.02,Kepler-1649 c,CONFIRMED,Done,2018-08-16,FALSE POSITIVE,0.374,1,0,0,0,q1_q17_dr25_sup_koi,MOD_NONUNIQ_ALT---CENT_KIC_POS,19.5352551,0.0001018,-0.0001018,148.20374,0.00531,-0.00531,2454981.204,0.00531,-0.00531,0.0,,,,,,0.702,0.235,-0.496,1.013,0.145,-0.145,,,,1732.0,239.0,-239.0,0.041128,0.001451,-0.004514,72.24881,179.79324,-10.74751,LS+MCMC,0.53,0.0,0.0,0.0649,,,89.65,,,161.0,,,0.16,0.0,0.0,113.4,56.4,-56.4,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.366,0.3573,q1_q17_dr25_koi,3.1107934,8.043725,5.9,2,39.0,2.0,q1_q17_dr25_tce,00000111100111111000000000000000,0.5303,Mandel and Agol (2002 ApJ 580 171),,,006/006444/006444896/dv/kplr006444896-20160209194854_dvr.pdf,006/006444/006444896/dv/kplr006444896-002-20160209194854_dvs.pdf,2703.0,0.0,0.0,5.274,0.0,0.0,0.0,0.0,0.0,0.118,0.0,0.0,0.096,0.0,0.0,,,,q1_q17_dr25_stellar,292.50378,41.830421,17.131,18.164,17.11,16.687,,13.379,12.852,12.589,0.373,19.500236,3.4e-05,41.82996,0.00038,-0.6,1.4,-1.7,1.4,-0.0015,0.0021,0.0009,0.0022,0.2,1.2,0.22,0.41,0.28,0.92,-1.5,1.2,-0.99,0.37,1.8,1.1
3167,10388286,K00596.01,Kepler-617 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,1.682695938,1.253e-06,-1.253e-06,170.453117,0.000599,-0.000599,2455003.453,0.000599,-0.000599,0.0,,,,,,0.025,0.419,-0.025,1.3867,0.023,-0.023,,,,703.8,11.2,-11.2,0.0239,0.000701,-0.000301,5.7414,0.07171,-2.04815,LS+MCMC,1.23,0.1,-0.14,0.0219,,,89.85,,,750.0,,,74.7,20.84,-21.01,9.507,0.119,-0.119,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3872,0.3156,q1_q17_dr25_koi,6.204322,62.01522,75.4,1,797.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.2651,Mandel and Agol (2002 ApJ 580 171),,,010/010388/010388286/dv/kplr010388286-20160209194854_dvr.pdf,010/010388/010388286/dv/kplr010388286-001-20160209194854_dvs.pdf,3669.0,73.0,-91.0,4.787,0.054,-0.041,0.0,0.15,-0.15,0.47,0.041,-0.051,0.494,0.039,-0.054,,,,q1_q17_dr25_stellar,283.74069,47.516289,14.818,16.38,15.004,14.149,13.71,12.437,11.802,11.573,0.0,18.9160316,5.2e-06,47.516274,5e-05,-0.55,0.19,-0.06,0.18,0.00031,0.00012,-0.00018,0.00012,0.038,0.086,0.043,0.092,0.057,0.088,-0.044,0.093,-0.284,0.091,0.287,0.091
3273,8845205,K00463.01,Kepler-560 b,CONFIRMED,Done,2018-08-16,CANDIDATE,0.001,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,18.47762694,1.563e-05,-1.563e-05,185.269061,0.000674,-0.000674,2455018.269,0.000674,-0.000674,0.0,,,,,,0.712,0.154,-0.488,1.94,0.0457,-0.0457,,,,2604.6,39.7,-39.7,0.050013,0.003942,-0.003011,9.8259,13.90275,-6.32643,LS+MCMC,1.55,0.32,-0.29,0.0887,,,89.27,,,267.0,,,1.21,0.72,-0.47,56.2,26.5,-26.5,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3775,0.3402,q1_q17_dr25_koi,14.796107,78.00336,75.7,1,69.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.7055,Mandel and Agol (2002 ApJ 580 171),,,008/008845/008845205/dv/kplr008845205-20160209194854_dvr.pdf,008/008845/008845205/dv/kplr008845205-001-20160209194854_dvs.pdf,3395.0,74.0,-67.0,4.97,0.072,-0.065,-0.12,0.15,-0.15,0.283,0.059,-0.053,0.271,0.072,-0.059,,,,q1_q17_dr25_stellar,300.20609,45.018139,14.708,16.364,14.915,13.999,13.497,12.276,11.671,11.455,0.0,20.0137869,4.1e-06,45.018141,4.6e-05,1.79,0.16,0.0,0.17,-0.00037,0.00048,0.00111,0.00056,0.001,0.078,-0.028,0.081,0.028,0.081,1.096,0.082,0.256,0.078,1.126,0.082
3740,7818447,K04028.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,1,0,0,1,q1_q17_dr25_sup_koi,LPP_DV---CENT_NOFITS---EPHEM_MATCH,0.618952198,1.97e-07,-1.97e-07,131.590434,0.000259,-0.000259,2454964.59,0.000259,-0.000259,0.0,,,,,,1.282,0.164,-0.098,2.8244,0.0165,-0.0165,,,,8324.1,38.0,-38.0,0.391534,0.152989,-0.094034,0.20321,0.0524,-0.03556,LS+MCMC,4.96,0.0,0.0,0.0065,,,36.86,,,497.0,,,14.29,0.0,0.0,1.603,0.413,-0.413,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.366,0.3573,q1_q17_dr25_koi,18.584732,142.41026,259.3,1,1446.0,2.0,q1_q17_dr25_tce,11111111111111111000000000000000,-1.0,Mandel and Agol (2002 ApJ 580 171),,,007/007818/007818447/dv/kplr007818447-20160209194854_dvr.pdf,007/007818/007818447/dv/kplr007818447-002-20160209194854_dvs.pdf,2661.0,0.0,0.0,5.283,0.0,0.0,0.0,0.0,0.0,0.116,0.0,0.0,0.094,0.0,0.0,,,,q1_q17_dr25_stellar,290.47928,43.505268,13.593,13.961,13.536,13.436,,14.966,14.237,13.835,,,,,,,,,,,,,,-0.01,0.31,-0.05,0.48,0.05,0.54,0.32,0.55,-12.44,0.69,12.44,0.7
3919,5868793,K04290.01,Kepler-1582 b,CONFIRMED,Done,2018-08-16,CANDIDATE,0.914,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,4.83809469,8.797e-05,-8.797e-05,135.1562,0.0107,-0.0107,2454968.156,0.0107,-0.0107,0.0,,,,,,0.014,0.438,-0.014,1.096,0.135,-0.135,,,,1544.0,169.0,-169.0,0.036066,0.002674,-0.002052,34.49907,6.04453,-22.50309,LS+MCMC,0.79,0.12,-0.12,0.0316,,,89.98,,,354.0,,,3.7,1.58,-1.31,34.95,6.1,-6.1,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3411,0.3866,q1_q17_dr25_koi,3.337935,10.980496,11.3,1,70.0,1.0,q1_q17_dr25_tce,00000111100000000000000000000000,0.189,Mandel and Agol (2002 ApJ 580 171),,,005/005868/005868793/dv/kplr005868793-20160209194854_dvr.pdf,005/005868/005868793/dv/kplr005868793-001-20160209194854_dvs.pdf,3187.0,62.0,-88.0,5.091,0.01,-0.01,0.1,0.16,-0.16,0.2,0.03,-0.03,0.18,0.04,-0.04,,,,q1_q17_dr25_stellar,289.37668,41.158672,17.058,18.174,17.041,16.578,,13.285,12.694,12.435,0.088,19.291803,2.7e-05,41.15801,0.00033,1.0,1.1,-2.4,1.2,-0.0022,0.0019,0.0013,0.0021,-0.04,0.28,0.6,0.27,0.6,0.27,-0.33,0.24,-1.0,0.29,1.05,0.29
3999,2449101,K04236.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,0,1,1,1,q1_q17_dr25_sup_koi,SIG_SEC_IN_DV_MODEL_SHIFT---CLEAR_APO---PARENT_IS_002449084-pri,0.739761008,3.791e-06,-3.791e-06,131.80913,0.00407,-0.00407,2454964.809,0.00407,-0.00407,0.0,,,,,,1.2359,0.0283,-0.2054,7.589,0.621,-0.621,,,,292.1,12.5,-12.5,0.253101,0.045141,-0.177945,0.06817,0.00056,-0.02783,MCMC,9.67,1.39,-1.38,0.0113,,,9.74,,,839.0,,,117.05,44.98,-36.65,1.254,0.0103,-0.0103,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2883,0.4344,q1_q17_dr24_koi,7.0742383,13.327574,34.7,1,1811.0,1.0,q1_q17_dr24_tce,11111111111111111000000000000000,,Mandel and Agol (2002 ApJ 580 171),,,002/002449/002449101/dv/kplr002449101-20141002224145_dvr.pdf,002/002449/002449101/dv/kplr002449101-001-20141002224145_dvs.pdf,3417.0,50.0,-57.0,4.9,0.06,-0.06,0.0,0.1,-0.1,0.35,0.05,-0.05,0.354,0.05,-0.05,,,,stellar_q1_q16,292.69855,37.778481,15.049,16.771,15.397,14.311,13.738,12.448,11.924,11.687,0.0,19.5132293,9.2e-06,37.77772,9.5e-05,-0.31,0.39,-2.74,0.34,0.000428,9.8e-05,0.000211,8.7e-05,-5.74,0.18,-2.546,0.095,6.28,0.17,-4.29,0.16,-3.904,0.096,5.8,0.17
4123,8733898,K02842.03,Kepler-446 c,CONFIRMED,Done,2018-08-16,CANDIDATE,0.947,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,3.036208739,7.243e-06,-7.243e-06,134.06146,0.00265,-0.00265,2454967.061,0.00265,-0.00265,0.0,,,,,,0.111,0.328,-0.111,0.9324,0.0522,-0.0522,,,,1820.5,87.7,-87.7,0.039143,0.00167,-0.001125,34.87047,4.50186,-14.04306,LS+MCMC,1.4,0.17,-0.15,0.0283,,,89.75,,,520.0,,,17.31,6.27,-4.44,25.71,3.3,-3.3,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3775,0.3402,q1_q17_dr25_koi,4.2546854,18.237106,26.0,3,154.0,2.0,q1_q17_dr25_tce,00000010000111111000000000000000,0.6128,Mandel and Agol (2002 ApJ 580 171),,,008/008733/008733898/dv/kplr008733898-20160209194854_dvr.pdf,008/008733/008733898/dv/kplr008733898-002-20160209194854_dvs.pdf,3464.0,69.0,-55.0,4.923,0.044,-0.044,-0.14,0.15,-0.15,0.328,0.04,-0.036,0.328,0.053,-0.043,,,,q1_q17_dr25_stellar,282.25021,44.921108,16.257,17.943,16.794,15.534,14.929,13.591,13.075,12.827,0.005,18.816669,1.9e-05,44.92145,0.0002,-0.45,0.72,1.21,0.71,0.0,0.0013,-0.0019,0.0013,-0.54,0.3,0.0,0.26,0.54,0.3,-0.77,0.34,-0.08,0.31,0.78,0.34
4199,4355503,K07691.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,1,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---CENT_RESOLVED_OFFSET,0.570828503,1.741e-06,-1.741e-06,131.58958,0.00296,-0.00296,2454964.59,0.00296,-0.00296,0.0,,,,,,0.609,0.33,-0.404,0.915,0.115,-0.115,,,,174.4,18.9,-18.9,0.012689,0.000616,-0.001035,3.53112,5.78539,-3.20045,LS+MCMC,0.54,0.05,-0.08,0.01,,,81.1,,,986.0,,,222.55,69.3,-70.79,3.93,1.6,-1.6,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3976,0.3142,q1_q17_dr25_koi,6.3144407,11.769917,13.9,1,2329.0,3.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.9545,Mandel and Agol (2002 ApJ 580 171),,,004/004355/004355503/dv/kplr004355503-20160209194854_dvr.pdf,004/004355/004355503/dv/kplr004355503-003-20160209194854_dvs.pdf,3585.0,72.0,-79.0,4.868,0.054,-0.041,-0.2,0.1,-0.1,0.388,0.039,-0.053,0.406,0.041,-0.061,,,,q1_q17_dr25_stellar,288.86853,39.496132,15.068,16.659,15.246,14.386,13.921,12.699,12.022,11.847,0.0,19.257955,1.6e-05,39.49468,0.00019,2.19,0.65,-5.22,0.67,-0.00026,0.0001,0.00079,0.00011,,,,,,,,,,,,
4450,3330684,K04533.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.001,0,0,1,0,q1_q17_dr25_sup_koi,CENT_RESOLVED_OFFSET,1.26132769,6.672e-06,-6.672e-06,132.4274,0.00393,-0.00393,2454965.427,0.00393,-0.00393,0.0,,,,,,0.289,0.177,-0.289,1.244,0.117,-0.117,,,,109.7,10.5,-10.5,0.009772,0.00047,-0.000642,5.05732,0.68193,-3.07859,LS+MCMC,0.14,0.0,0.0,0.0108,,,87.8,,,447.0,,,9.46,0.0,0.0,7.52,1.0,-1.0,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.366,0.3573,q1_q17_dr25_koi,4.16659,9.864657,9.9,1,1059.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.9469,Mandel and Agol (2002 ApJ 580 171),,,003/003330/003330684/dv/kplr003330684-20160209194854_dvr.pdf,003/003330/003330684/dv/kplr003330684-001-20160209194854_dvs.pdf,2900.0,0.0,0.0,5.224,0.0,0.0,0.0,0.0,0.0,0.132,0.0,0.0,0.107,0.0,0.0,,,,q1_q17_dr25_stellar,288.11703,38.437733,15.918,17.219,15.904,15.359,,11.201,10.647,10.311,0.0,19.208032,2.6e-05,38.43439,0.00031,9.7,1.1,-12.0,1.1,-0.000522,9.2e-05,0.000794,9e-05,3.04,0.16,-3.53,0.2,4.66,0.23,6.43,0.12,-5.85,0.15,8.69,0.15
4486,7031430,K04472.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,1,0,1,1,q1_q17_dr25_sup_koi,LPP_DV---CENT_UNRESOLVED_OFFSET---EPHEM_MATCH,0.566796775,3.42e-06,-3.42e-06,131.83811,0.00727,-0.00727,2454964.838,0.00727,-0.00727,0.0,,,,,,0.974,0.039,-0.701,5.471,0.251,-0.251,,,,144.1,8.8,-8.8,0.015523,0.002145,-0.00535,0.06025,0.00996,-0.0005,LS+MCMC,0.61,0.05,-0.06,0.0096,,,14.79,,,931.0,,,176.94,42.82,-39.26,1.008,0.167,-0.167,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.366,0.3573,q1_q17_dr25_koi,3.4777186,10.400198,32.2,1,2372.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.9525,Mandel and Agol (2002 ApJ 580 171),,,007/007031/007031430/dv/kplr007031430-20160209194854_dvr.pdf,007/007031/007031430/dv/kplr007031430-001-20160209194854_dvs.pdf,3453.0,44.0,-44.0,4.892,0.036,-0.03,0.0,0.1,-0.1,0.358,0.031,-0.034,0.364,0.038,-0.042,,,,q1_q17_dr25_stellar,291.08929,42.590969,15.51,17.195,15.885,14.787,14.246,12.911,12.277,12.065,0.383,19.40595,2.3e-05,42.5912,0.00022,-0.12,0.92,0.83,0.78,-4e-06,5.7e-05,-4e-05,4.9e-05,-0.15,0.37,-2.58,0.67,2.58,0.67,-0.21,0.37,-2.54,0.65,2.55,0.64
4595,6592335,K04777.01,Kepler-1971 b,CONFIRMED,Done,2018-08-16,CANDIDATE,,0,0,0,0,q1_q17_dr25_sup_koi,SIG_SEC_IN_ALT_MODEL_SHIFT---ALT_SEC_SAME_DEPTH_AS_PRI_COULD_BE_TWICE_TRUE_PERIOD---EYEBALL---CLEAR_APO---TOO_FEW_QUARTERS,0.824000125,2.811e-06,-2.811e-06,131.80421,0.0032,-0.0032,2454964.804,0.0032,-0.0032,0.0,,,,,,0.7697,1.209,-0.4345,0.855,0.197,-0.197,,,,183.1,23.0,-23.0,0.013728,0.051019,-0.003729,3.33776,12.95225,-1.37762,MCMC,0.42,0.07,-0.08,0.0113,,,80.79,,,746.0,,,73.09,34.54,-26.62,4.93,2.4,-2.4,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3112,0.4029,q1_q17_dr24_koi,8.461754,8.393605,12.3,2,1620.0,1.0,q1_q17_dr24_tce,11111111111111111000000000000000,,Mandel and Agol (2002 ApJ 580 171),,,006/006592/006592335/dv/kplr006592335-20141002224145_dvr.pdf,006/006592/006592335/dv/kplr006592335-001-20141002224145_dvs.pdf,3396.0,50.0,-50.0,4.991,0.06,-0.06,-0.1,0.1,-0.1,0.28,0.05,-0.05,0.28,0.05,-0.05,,,,stellar_q1_q16,287.26215,42.03231,15.896,17.623,16.182,15.156,14.621,13.221,12.671,12.449,0.0,19.150829,4.9e-05,42.03373,0.00055,0.8,2.0,5.1,2.0,-5e-05,0.00014,-0.00037,0.00014,0.22,0.66,0.93,1.0,1.0,1.1,0.11,0.72,0.7,1.1,0.7,1.2
4637,11497958,K01422.04,Kepler-296 f,CONFIRMED,Done,2018-08-16,CANDIDATE,0.927,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,63.3354719,0.000927,-0.000927,162.6161,0.0111,-0.0111,2454995.616,0.0111,-0.0111,0.0,,,,,,0.029,0.422,-0.029,3.651,0.251,-0.251,,,,983.0,83.8,-83.8,0.028278,0.001706,-0.001484,11.9174,1.37717,-6.0308,LS+MCMC,1.18,0.15,-0.18,0.2279,,,89.99,,,202.0,,,0.39,0.15,-0.13,136.2,15.7,-15.7,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3775,0.3402,q1_q17_dr25_koi,5.675177,9.098771,13.0,5,15.0,5.0,q1_q17_dr25_tce,11111110111011101000000000000000,0.9458,Mandel and Agol (2002 ApJ 580 171),,,011/011497/011497958/dv/kplr011497958-20160209194854_dvr.pdf,011/011497/011497958/dv/kplr011497958-005-20160209194854_dvs.pdf,3526.0,71.0,-78.0,4.866,0.066,-0.044,-0.08,0.15,-0.15,0.383,0.048,-0.058,0.394,0.055,-0.067,,,,q1_q17_dr25_stellar,286.54001,49.437328,15.921,17.617,16.09,15.194,14.726,13.391,12.807,12.6,0.608,19.102674,3.7e-05,49.43745,0.00031,0.2,1.3,0.4,1.1,-0.0002,0.0012,-0.0005,0.001,-0.19,0.24,0.27,0.39,0.32,0.37,-0.27,0.31,0.21,0.37,0.35,0.37
4717,11853130,K03263.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.968,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,76.87935893,4.834e-05,-4.834e-05,146.882451,0.000505,-0.000505,2454979.882,0.000505,-0.000505,0.0,,,,,,0.864,0.076,-0.045,2.3819,0.0429,-0.0429,,,,21272.0,253.0,-253.0,0.161985,0.039212,-0.012579,22.55318,0.04865,-5.62866,LS+MCMC,7.71,0.8,-0.86,0.2746,,,89.74,,,202.0,,,0.4,0.12,-0.11,191.715,0.414,-0.414,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.4064,0.2898,q1_q17_dr25_koi,38.037132,118.37778,131.0,1,14.0,1.0,q1_q17_dr25_tce,11111110111011101000000000000000,0.6321,Mandel and Agol (2002 ApJ 580 171),,,011/011853/011853130/dv/kplr011853130-20160209194854_dvr.pdf,011/011853/011853130/dv/kplr011853130-001-20160209194854_dvs.pdf,3638.0,72.0,-79.0,4.828,0.041,-0.054,-0.06,0.15,-0.15,0.436,0.045,-0.049,0.467,0.043,-0.052,,,,q1_q17_dr25_stellar,285.09586,50.10096,15.949,17.525,16.118,15.273,14.854,13.558,12.886,12.726,0.008,19.0063796,3.2e-06,50.101032,3e-05,-0.36,0.11,0.26,0.11,0.001,0.014,0.004,0.022,-0.011,0.072,-0.011,0.073,0.015,0.076,-0.124,0.095,-0.062,0.076,0.139,0.098
4748,9419020,K04808.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.17,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,2.40174996,1.34e-05,-1.34e-05,131.7811,0.00466,-0.00466,2454964.781,0.00466,-0.00466,0.0,,,,,,0.47,0.002,-0.47,1.413,0.17,-0.17,,,,254.4,24.2,-24.2,0.014851,0.000511,-0.001216,5.25434,2.69846,-2.94255,LS+MCMC,0.65,0.08,-0.11,0.0262,,,87.7,,,621.0,,,35.1,14.12,-12.87,11.7,3.0,-3.0,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3976,0.3142,q1_q17_dr25_koi,3.5125313,9.516003,13.2,1,437.0,1.0,q1_q17_dr25_tce,01111101110111011000000000000000,0.9101,Mandel and Agol (2002 ApJ 580 171),,,009/009419/009419020/dv/kplr009419020-20160209194854_dvr.pdf,009/009419/009419020/dv/kplr009419020-001-20160209194854_dvs.pdf,3606.0,81.0,-90.0,4.855,0.065,-0.052,-0.2,0.2,-0.2,0.399,0.053,-0.065,0.415,0.05,-0.069,,,,q1_q17_dr25_stellar,297.2905,45.955029,15.737,17.317,15.898,15.06,14.646,13.406,12.683,12.507,0.021,19.819298,3.3e-05,45.95535,0.00041,-2.6,1.3,1.2,1.5,0.0005,0.00025,-0.0002,0.00029,-1.88,0.22,-0.17,0.2,1.89,0.22,-1.57,0.22,0.08,0.2,1.58,0.22
5002,9775253,K03621.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,0,0,q1_q17_dr25_sup_koi,DEPTH_ODDEVEN_DV---DEPTH_ODDEVEN_ALT---MOD_ODDEVEN_DV---MOD_ODDEVEN_ALT---DEEP_V_SHAPED---CENT_FEW_DIFFS,4.39451798,2.085e-05,-2.085e-05,133.62094,0.00389,-0.00389,2454966.621,0.00389,-0.00389,0.0,,,,,,1.566,1.119,-0.596,2.9527,0.0352,-0.0352,,,,223620.0,1255.0,-1255.0,1.246769,1.074287,-0.523476,6.11196,5.57612,-2.20339,LS+MCMC,65.76,7.62,-14.16,0.0418,,,85.12,,,554.0,,,22.27,9.05,-10.68,18.41,8.4,-8.4,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3872,0.3156,q1_q17_dr25_koi,244.41202,738.8554,249.5,1,22.0,1.0,q1_q17_dr25_tce,00000000010000000000000000000000,0.0,Mandel and Agol (2002 ApJ 580 171),,,009/009775/009775253/dv/kplr009775253-20160209194854_dvr.pdf,009/009775/009775253/dv/kplr009775253-001-20160209194854_dvs.pdf,3695.0,114.0,-152.0,4.773,0.105,-0.053,0.0,0.25,-0.35,0.483,0.056,-0.104,0.504,0.056,-0.105,,,,q1_q17_dr25_stellar,293.79739,46.56179,16.705,17.845,16.688,16.213,,14.005,13.34,13.147,0.0,19.58649819,3.6e-07,46.5616979,3.5e-06,0.2,0.014,-0.339,0.012,0.01,0.65,-0.01,0.95,-0.012,0.067,0.016,0.067,0.019,0.067,0.076,0.067,-0.332,0.067,0.34,0.067
